ID,RealTitle,Content_data,Excerpt,Date,Post Type,Permalink,URL,Title,Caption,Description,Alt Text,Featured,URL,category_data,Etiquetas,_yoast_wpseo_is_cornerstone,_vc_post_settings,_my_meta_value_key,thm_highlight,thm_featured,thm_video,thm_video_source,_yoast_wpseo_content_score,_yoast_wpseo_primary_category,_post_views_count,_wp_old_slug,_dp_original,_oembed,_wp_old_date,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed
12537,¡Se definen los Playoffs!,"Con las victorias del Panamerican, Balboa y Brader este fin de semana ya tenemos definida la ronda de playoffs donde primero se jugarán los partidos de Wildcard (Repechaje) y los equipos que logren avanzar jugarán las semifinales contra los dos equipos que quedaron primeros de su grupo el Panamerican School y el Balboa Academy.

Los cruces de la ronda de Wildcard quedan de la siguiente manera:

La Academia Interamericana de Panamá, segunda del Grupo B se estará enfrentando a las Lions del Colegio Real de Panamá que quedaron en la tercera posición del A. Este pinta como un gran partido con dos equipos bien dirigidos que han dejado buenas sensaciones dentro del terreno de juego. El equipo ganador de este encuentro se enfrentará a las actuales campeonas del torneo, el Balboa Academy, que clasificaron de primeras en el Grupo A.

El otro cruce será entre el ISP y el Colegio Brader ambos equipos han tenido sus altibajos en el torneo pero han presentado armas ofensivas importantes que pueden cambiar un partido. Las que logren llevarse este partido se enfrentarán al Panamerican School que se mantienen invictas, sumando 12 puntos de 12 posibles, quedándose de esta manera con el primer lugar del Grupo B.",,10/30/2015,post,http://copatalento.com/se-definen-los-playoffs/,http://copatalento.com/wp-content/uploads/2016/11/15110409_1315750298476674_3525566853455907393_o.jpg,15110409_1315750298476674_3525566853455907393_o,,,,http://copatalento.com/wp-content/uploads/2016/11/15110409_1315750298476674_3525566853455907393_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,494,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,se-definen-los-playoffs,,,0,0,0,closed,closed,20161122,,,,,,,,,,,,,,,,,,
12573,Dragons y Lions directo a Semis,"Los Dragons del Balboa Academy y los Lions del Colegio Real de Panamá lograron su pase directo a las semifinales de la Copa Talento U15 al clasificarse primeros en sus respectivos grupos.

El equipo del Balboa que dirige Alejandro Cortés logró sumar quince puntos de quince posibles con un fútbol colectivo efectivo y muy vertical que genera constantes situaciones de gol. El Colegio Real dirigido por Fernando Clavero logró sumar trece puntos de quince posibles y dejaron, durante la fase de grupos, un fútbol sumamente atractivo a la vista con constantes jugadas de toques que los han hecho ser el equipo tiki-taka de la temporada.

Los Dragons jugarán el sábado 3 de diciembre contra el equipo que gane el partido de wildcard entre el Instituto Fermín Naudeau y la Academia Interamericana de Panamá, mientras que el Colegio Real hará lo propio contra el ganador del Instituto Rubiano y ISP. Los emparejamientos de semifinales los podremos conocer mañana una vez culminen los partidos que se jugarán en el Estadio Maracaná a partir de las 8:20 p.m.

&nbsp;",,10/30/2015,post,http://copatalento.com/dragons-lions-directo-semis/,http://copatalento.com/wp-content/uploads/2016/11/15288459_1323845114333859_3517603172049620289_o.jpg,15288459_1323845114333859_3517603172049620289_o,,,,http://copatalento.com/wp-content/uploads/2016/11/15288459_1323845114333859_3517603172049620289_o.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,471,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,dragons-lions-directo-semis,,,0,0,0,closed,closed,20161129,,,,,,,,,,,,,,,,,,
12637,¿Se repetirá la final del 2015?,"Ya conocemos a los equipos clasificados a las semifinales, el Panamerican School se estará enfrentando al Colegio Brader mientras que las vigentes campeonas, las chicas del Balboa Academy, se estarán enfrentando a la Academia Interamericana de Panamá.

Las Mustangs llegan con muchas ilusiones de sacarse la espinita que les quedo clavada la temporada pasada cuando perdieron la final contra el Balboa. Las dirigidas por Wess Torres perdieron el día de la final a una de sus figuras claves, Andrea Stanziola y eso las condicionó mucho. Esta temporada llegan con un plantel mucho más completo que se conoce mejor. El Colegio Brader está en busca de su segunda final en esta categoría, en la temporada 2014 perdieron contra las Dragons también la final, ahora tienen jugadoras más experimentadas con mucho recorrido que pondrán en apuros al Panamerican.

En la otra llave el equipo que dirige Lucrecia Bustamante, el Balboa Academy, buscará llegar a su tercera final consecutivo que de ganarla llegarían al triplete. Este equipo es sin duda el favorito a llevarse el título, se conocen muy bien y además vienen jugando juntas desde hace muchos años por lo que se conocen a la perfección y eso se nota. Del otro lado la Academia Interamericana de Panamá buscará llegar a su primera final en esta categoría a través de su trio explosivo en ataque con Mariana Figueroa, Daniela Hincapié y la goleadora Lauren Dowell. El equipo que dirige Victor Suarez logró vencer en la tanda de los penales a un difícil Colegio Real de Panamá y tienen la ilusión de lograr su primera final.",,10/30/2015,post,http://copatalento.com/se-repetira-la-final-del-2015/,http://copatalento.com/wp-content/uploads/2016/12/15156857_1315745195143851_2217864517481192922_o.jpg|http://copatalento.com/wp-content/uploads/2016/12/15110525_1315744661810571_1818377401566060383_o.jpg,15156857_1315745195143851_2217864517481192922_o|15110525_1315744661810571_1818377401566060383_o,|,|,|,http://copatalento.com/wp-content/uploads/2016/12/15156857_1315745195143851_2217864517481192922_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,121,584,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,se-repetira-la-final-del-2015,,,0,0,0,closed,closed,20161202,,,,,,,,,,,,,,,,,,
12641,Un sólo objetivo: 7-12-2016,"Con la victoria del Fermín Naudeau 2 por 0 a la Academia Interamericana de Panamá y el 1 por 0 del ISP al Instituto Rubiano se definen las semifinales de la Copa Talento Colegial u15 Temporada 2016. El sábado conoceremos que equipos lograrán el pase a la final del 7 de diciembre en el Estadio Maracaná.

En la primera llave el Colegio Real (primer clasificado de su grupo) se enfrentará al ISP, estos dos equipos ya se vieron las caras en fase de grupo dónde los Lions sacaron los tres puntos al vencer a los Dolphins 4 por 1. Esto es una motivación extra para los actuales campeones que buscarán hacer los ajustes necesarios para hacerle frente a un equipo que ha sido revelación esta temporada y uno de los favoritos a llevarse el título.

Por el otro lado el Instituto Fermín Naudeau buscará su primera final en esta categoría cuando se enfrente al peligroso Balboa Academy, único equipo esta temporada que logró sumar de a tres en todos sus encuentros y que genera siempre presión con la PCH. ¿Quien llegará a la final? descúbrelo este sábado 3 de diciembre desde el International School of Panama a partir de las 5:20 p.m.",,10/30/2015,post,http://copatalento.com/solo-objetivo-7-12-2016/,http://copatalento.com/wp-content/uploads/2016/12/15110841_1317923001592737_4346942649746934639_o.jpg,15110841_1317923001592737_4346942649746934639_o,,,,http://copatalento.com/wp-content/uploads/2016/12/15110841_1317923001592737_4346942649746934639_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,522,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,solo-objetivo-7-12-2016,,,0,0,0,closed,closed,20161202,,,,,,,,,,,,,,,,,,
13690,Arranca una Temporada más,"Luego de una Temporada 2016 dónde el Balboa Academy logró el tricampeonato en una final cardiaca ante el Panamerican School, regresa la Copa Talento Colegial en su sexta edición con nuevas sorpresas y emociones.

El pasado miércoles 15 de marzo se llevó a cabo el sorteo de grupos junto con los directores técnicos de los diferentes colegios participantes. Así quedaron los grupos de la U15 Femenina:

<strong>Grupo A:</strong>

Balboa Academy

Colegio Real de Panamá

Instituto Rubiano

Colegio Brader

<strong>Grupo B:</strong>

Panamerican School

Instituto Fermín Naudeau

Academia Interamericana de Panamá

Smart Academy de Panamá

Este Domingo 26 de marzo arranca la Copa Talento a las 8:00 a.m. con el partido entre el Balboa Academy y el Colegio Real de Panamá, seguido a las 9:10 a.m. por el Fighting Owls vs Smart Academy, a las 10:20 a.m. Panamerican School vs Fermín Naudeau y para cerrar la mañana de inauguración el Instituto Rubiano se estará enfrentando al Colegio Brader. Los esperamos!",,11/09/2015,post,http://copatalento.com/arranca-una-temporada-mas/,http://copatalento.com/wp-content/uploads/2017/03/15123349_1315749645143406_3092701388041584609_o.jpg,15123349_1315749645143406_3092701388041584609_o,,,,http://copatalento.com/wp-content/uploads/2017/03/15123349_1315749645143406_3092701388041584609_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,481,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,arranca-una-temporada-mas,,,0,0,0,closed,closed,20170317,,,,,,,,,,,,,,,,,,
13784,"Nueva Temporada, Misma Ilusión","El pasado miércoles 15 de marzo se celebró en la Federación Panameña de Fútbol (FEPAFUT) el sorteo de grupos de la Copa Talento Colegial U15 Temporada 2017. Contamos con la presencia de los directores deportivos y técnicos de los colegios participantes.

Los cabezas de grupo fueron el Colegio Real de Panamá por ser los actuales campeones y el Instituto Fermín Naudeau quiénes quedaron de segundo lugar. Así están conformados los grupos:

<strong>Grupo A:</strong>

Colegio Real de Panamá

Panamerican Mustangs

Colegio Brader

Colegio St. Mary

Instituto Rubiano

Academia Interamericana de Panamá

<strong>Grupo B: </strong>

Instituto Fermín Naudeau

El Colegio de Panamá

Colegio Episcopal

Balboa Academy

Smart Academy de Panamá

Colegio Isaac Rabin

La categoría U15 tendrá su fecha de inauguración el Sábado 25 de marzo a las 2:10 p.m. con un partido que dará mucho de que hablar entre el Colegio Real de Panamá y el Panamerican School.

&nbsp;",,11/09/2015,post,http://copatalento.com/arranca-la-u15/,http://copatalento.com/wp-content/uploads/2017/03/15123095_1317921981592839_6064474987493691352_o.jpg,15123095_1317921981592839_6064474987493691352_o,,,,http://copatalento.com/wp-content/uploads/2017/03/15123095_1317921981592839_6064474987493691352_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,599,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,arranca-la-u15,,,0,0,0,closed,closed,20170317,,,,,,,,,,,,,,,,,,
13791,Liakópulos al Balboa,"La actual mejor defensa de la categoría U15, Julie Liakópulos, reforzará la defensa de las tricampeonas, las Dragons del Balboa Academy. Julie estuvo anteriormente con las Mustangs del Panamerican School y consiguió un título con el equipo U12 en la Temporada 2012 y dos finales (2015 &amp; 2016) con la categoría U15.

&nbsp;",,11/12/2015,post,http://copatalento.com/liakopulos-al-balboa/,http://copatalento.com/wp-content/uploads/2017/03/15326318_1334737549911282_6745303523992400083_o.jpg,15326318_1334737549911282_6745303523992400083_o,,,,http://copatalento.com/wp-content/uploads/2017/03/15326318_1334737549911282_6745303523992400083_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,593,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,liakopulos-al-balboa,,,0,0,0,closed,closed,20170317,,,,,,,,,,,,,,,,,,
14214,El Colegio Real Mantiene el Ritmo,"En una primera fecha llena de goles el Colegio Real de Panamá logró sumar sus primeros tres puntos luego de vencer dos por cero al Panamerican School. Los Lions estrenaban nuevo técnico pero su estilo de juego se mantiene intacto con una generación de jugadores que llevan mucho tiempo juntos y que disfrutan del fútbol colectivo de toques.

&nbsp;

En otro de los partidos de la primera jornada el Colegio Brader venció también dos goles por cero al Colegio St. Mary con goles de Felipe De Ycaza y Daniel Mendez. Los dirigidos por Juan Carlos García mantuvieron una línea defensiva muy ordenada y contaron en varias ocasiones con la ayuda de su portero Juan Felipe González.

&nbsp;

Los actuales subcampeones del torneo, el Instituto Fermín Naudeau, se enfrentaron a los Eagles de El Colegio de Panamá en un partido muy cerrado que se definió por un zapatazo de Ricardo Arrieta (IFN) imposible de atajar para Santiago Torrijos.

&nbsp;

En el último partido de la tarde el Balboa Academy venció diez por cero al Colegio Episcopal de Panamá con una gran actuación de Juan David Hoffman quién anotó cinco goles. La incorporación de Alejandro Liakópulos que pasó de estar en el Panamerican School al Balboa Academy ayudará al equipo a crear más oportunidades de peligro convirtiéndolos en claros contendientes al título.",,11/15/2015,post,http://copatalento.com/colegio-real-mantiene-ritmo/,http://copatalento.com/wp-content/uploads/2017/03/17620318_1455958667789169_7541776944562578705_o.jpg,17620318_1455958667789169_7541776944562578705_o,,,,http://copatalento.com/wp-content/uploads/2017/03/17620318_1455958667789169_7541776944562578705_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,521,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,colegio-real-mantiene-ritmo,,,0,0,0,closed,closed,20170328,,,,,,,,,,,,,,,,,,
14244,El Balboa no se cansa de ganar,"En la fecha inaugural de la Copa Talento U15 Temporada 2017 el Balboa Academy goleo a primera hora ocho a cero al Colegio Real de Panamá con cinco goles de Adriana Caballero. El Colegio Real no pudo contener las contras lideradas por Sofía Navarro y Carla Humera ni tampoco fueron capaces de pasar una línea defensiva sólida con Higuero y Hernández.

&nbsp;

La Academia Interamericana de Panamá logró vencer cuatro por uno al Smart Academy. Lauren Dowell de las Owls anotó hattrick y se puso a sus espaldas al equipo mientras que Alessa Canavaggio también estuvo muy segura en el medio del campo recuperando y repartiendo balones.

&nbsp;

En el tercer partido de la jornada el Panamerican School le metió seis goles al Instituto Fermín Naudeau en un encuentro donde Marmolejo logró doblete y Reggina Espino marcó un gol y asistió en otro. Las actuales subcampeonas siguen siendo un equipo muy completo a pesar de perder a su mejor defensa Julie Liakópulos quién ahora está con las tricampeonas el Balboa Academy.

&nbsp;

El último partido de la mañana entre el Colegio Brader y el Instituto Rubiano se lo llevó el equipo que dirige Juan Carlos García gracias a los dobletes de Annick Herrera y Victoria Lorenzo, además de un autogol por parte del Instituto Rubiano. Las Raiders se perfilan como uno de los equipos fuertes de esta temporada.",,11/20/2015,post,http://copatalento.com/balboa-no-se-cansa-ganar/,http://copatalento.com/wp-content/uploads/2017/03/17636928_1456923084359394_4710099778390730753_o.jpg,17636928_1456923084359394_4710099778390730753_o,,,,http://copatalento.com/wp-content/uploads/2017/03/17636928_1456923084359394_4710099778390730753_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,625,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,balboa-no-se-cansa-ganar,,,0,0,0,closed,closed,20170330,,,,,,,,,,,,,,,,,,
14587,"Invictos: Naudeau, Tigers, Lions y Raiders","Luego de cuatro jornadas de Copa Talento los Lions del Colegio Real de Panamá, los Tigers del Smart Academy, los Raiders del Colegio Brader y el Instituto Fermín Naudeau permaneces como los únicos equipos que aún no conocen la derrota, es más, han logrado sumar de a tres en todos sus partidos.

Lo interesante vendrá justo después del parón de semana santa dónde verán acciones estos equipos y sabremos cuáles seguirán con este racha y cuales conocerán la derrota por primera vez.

Por el momento el Fermín Naudeau es primero del Grupo B con tres partidos jugados y nueve puntos, mientras que el  Smart Academy es segundo con dos partidos jugados y seis puntos. En el Grupo A el Colegio Real de Panamá está primero con tres jugados y nueve puntos y el Colegio Brader con dos jugados y seis puntos.

&nbsp;",,11/20/2015,post,http://copatalento.com/invictos-naudeau-tigers-lions-raiders/,http://copatalento.com/wp-content/uploads/2017/04/17814397_1465037223547980_6053847116494868000_o.jpg,17814397_1465037223547980_6053847116494868000_o,,,,http://copatalento.com/wp-content/uploads/2017/04/17814397_1465037223547980_6053847116494868000_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,519,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,invictos-naudeau-tigers-lions-raiders,,,0,0,0,closed,closed,20170410,,,,,,,,,,,,,,,,,,
14590,Espino: una sorpresa agradable,"La nueva jugadora de las Mustangs del Panamerican School, Reggina Espino, ha tomado la copa por sorpresa. Con apenas diez años Espino está entre las tres mayores goleadoras del torneo con tres tantos y su equipo tan sólo ha disputado dos jornadas. Las Mustangs son líderes en solitario del Grupo B con seis puntos y en la Fecha 2 lograron vencer a la Academia Interamericana de Panamá 3 por 1, en ese partido Reggina anotó un doblete.

Por el otro lado las actuales campeonas, las Dragons del Balboa Academy, siguen con su fútbol potente, efectivo y de llegada y suman seis puntos. Será interesante ver que sucede en el transcurso de la temporada pero hay una sensación en el ambiente que parece indicar que estos dos equipos volverán a verse las caras en las rondas eliminatorias.",,11/20/2015,post,http://copatalento.com/espino-una-sorpresa-agradable/,http://copatalento.com/wp-content/uploads/2017/04/17492355_1463200800398289_8801531270680350491_o.jpg,17492355_1463200800398289_8801531270680350491_o,,,,http://copatalento.com/wp-content/uploads/2017/04/17492355_1463200800398289_8801531270680350491_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,848,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,espino-una-sorpresa-agradable,,,0,0,0,closed,closed,20170417,,,,,,,,,,,,,,,,,,
14609,"Hoffman, Out","El delantero de los Dragons del Balboa Academy, Juan David Hoffman, se perderá el resto de la temporada debido a una lesión en el hombro que lo obligó a pasar por el quirófano.

Es una baja importante para los Dragons ya que pierden a su delantero más letal pero por suerte tienen un equipo con variantes para salir adelante y situarse en una posición sólida para lograr el título solo queda ver cuál será el dibujo táctico que utilizará Alejandro Cortés el miércoles cuando se enfrenten con el Smart Academy, uno de los pocos equipos que aún mantiene su portería en cero.",,11/23/2015,post,http://copatalento.com/hoffman-out/,http://copatalento.com/wp-content/uploads/2017/04/17545416_1465057833545919_1580289431336222649_o.jpg,17545416_1465057833545919_1580289431336222649_o,,,,http://copatalento.com/wp-content/uploads/2017/04/17545416_1465057833545919_1580289431336222649_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,802,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,hoffman-out,,,0,0,0,closed,closed,20170417,,,,,,,,,,,,,,,,,,
14626,Sin goles en contra,"Con seis fechas cumplidas de la Copa Talento Colegial U15 Masculina by St. Georges Bank, el único colegio que aún no ha recibido goles es el Colegio Brader que este fin de semana logró acabar con la racha de diez partidos conseutivos sin perder del Colegio Real de Panamá. El Brader se llevó los tres puntos gracias a un golazo de larga distancia de Fidel Reyes, con esto los Raiders son líderes absolutos del Grupo A con 10 puntos seguidos muy de cerca de los Lions que tienen 9 puntos.

En otros partidos de la Jornada el Panamerican School logró una victoria importantísima 1 por 0 sobre la Academia Interamericana de Panamá que los mantiene con vida pensando en una victoria en el último partido de la fase regular y el sueño de pasar a la siguiente ronda. El Instituto Rubiano logró vencer al St. Mary 2 por 0 y ya suman 7 puntos mientras que El Colegio Episcopal y el El Colegio de Panamá empataron a uno en un gran partido.

&nbsp;",,11/23/2015,post,http://copatalento.com/sin-goles-en-contra/,http://copatalento.com/wp-content/uploads/2017/04/17620248_1455967727788263_7616416954972665747_o.jpg,17620248_1455967727788263_7616416954972665747_o,,,,http://copatalento.com/wp-content/uploads/2017/04/17620248_1455967727788263_7616416954972665747_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,1102,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,sin-goles-en-contra,,,0,0,0,closed,closed,20170424,,,,,,,,,,,,,,,,,,
14773,Las Lions sorpenden llegando a Semis,"El equipo que dirige Fernando Clavero logró su clasificación a las semifinales luego de empatar a cero con la Academia Interamericana de Panamá y vencerlas en la tanda de penales 4 a 2. Las Lions tendrán que enfrentarse al poderoso equipo del Balboa Academy que ya les propinó una derrota de 8 por 0 en el primer partido de la temporada.

En la otra llave el Colegio Brader venció cómodamente al Smart Academy 4 por 0 con hattrick de Annick Herrera y gol de Ana Sofía Pérez. Como en las dos últimas temporadas las Raiders tendrán que enfrentarse al Panamerican School en las semifinales.",,11/23/2015,post,http://copatalento.com/las-lions-sorpenden-llegando-semis/,http://copatalento.com/wp-content/uploads/2017/05/18278636_1493580347360334_778468030744636056_o.jpg,18278636_1493580347360334_778468030744636056_o,,,,http://copatalento.com/wp-content/uploads/2017/05/18278636_1493580347360334_778468030744636056_o.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,468,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,las-lions-sorpenden-llegando-semis,,,0,0,0,closed,closed,20170505,,,,,,,,,,,,,,,,,,
14776,Primera Semifinal desde el 2014,"Los Tigers del Smart Academy de Panamá vencieron al Colegio Brader 1 por 0 en la ronda de repechaje y logran alcanzar su segunda semifinal en esta categoría, la primera fue en el 2014 año en el que llegaron a la final y la perdieron en la fatídica tanda de los penales.

Por otro lado el Balboa Academy venció al Instituto Rubiano 2 por 1 en un partidazo con muchísimas emociones. Los Dragons consiguen su segunda semifinal consecutiva y se enfrentarán nuevamente en esta ronda al Instituto Fermín Naudeau que la temporada pasada los dejaron fuera del sueño de llegar a una final.",,11/23/2015,post,http://copatalento.com/primera-semifinal-desde-2014/,http://copatalento.com/wp-content/uploads/2017/05/18238756_1494525083932527_5543148189474433950_o-2.jpg|http://copatalento.com/wp-content/uploads/2017/05/18238756_1494525083932527_5543148189474433950_o.jpg,18238756_1494525083932527_5543148189474433950_o-2|18238756_1494525083932527_5543148189474433950_o,|,|,|,http://copatalento.com/wp-content/uploads/2017/05/18238756_1494525083932527_5543148189474433950_o-2.jpg,,Noticia,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,1,520,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,primera-semifinal-desde-2014,,,0,0,0,closed,closed,20170505,,,,,,,,,,,,,,,,,,
15011,Cuatro veces campeonas,"El Balboa Academy logró su cuarto título consecutivo en esta categoría al vencer tres por cero al Panamerican School. El partido se puso rápidamente del lado de las Dragons cuando Adriana Caballero apenas al minuto cinco aprovechaba su velocidad para llevarse a las dos centrales del Panamerican y definir sin problemas ante la salida de Anika Batista. Las Mustangs lograron aguantar el resto del primer tiempo pero apenas arrancó el segundo el Balboa, otra vez gracias a Adriana Caballero hicieron el segundo y poco minutos después vino el tercero cortesía de la mejor mediocampista del torneo, Carla Húmera.

El Balboa Academy sigue imparable y ya piensan en su quinto título.",,11/23/2015,post,http://copatalento.com/cuatro-veces-campeonas/,,,,,,,,U18 Femenino 2015,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,,,,30,,420,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,cuatro-veces-campeonas,,,0,0,0,closed,closed,20170519,,,,,,,,,,,,,,,,,,
15038,Campeonas por cuarta vez,"El Balboa Academy logró su cuarto título consecutivo en esta categoría al vencer tres por cero al Panamerican School. El partido se puso rápidamente del lado de las Dragons cuando Adriana Caballero apenas al minuto cinco aprovechaba su velocidad para llevarse a las dos centrales del Panamerican y definir sin problemas ante la salida de Anika Batista. Las Mustangs lograron aguantar el resto del primer tiempo pero apenas arrancó el segundo el Balboa, otra vez gracias a Adriana Caballero hicieron el segundo y poco minutos después vino el tercero cortesía de la mejor mediocampista del torneo, Carla Húmera.

El Balboa Academy sigue imparable y ya piensan en su quinto título.",,11/30/2015,post,http://copatalento.com/campeonas-cuarta-vez/,http://copatalento.com/wp-content/uploads/2017/05/18556732_1506116899440012_6847708795586423031_o.jpg,18556732_1506116899440012_6847708795586423031_o,,,,http://copatalento.com/wp-content/uploads/2017/05/18556732_1506116899440012_6847708795586423031_o.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,471,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,campeonas-cuarta-vez,,,0,0,0,closed,closed,20170519,,,,,,,,,,,,,,,,,,
15041,Una dulce revancha,"El Instituto Fermín Naudeau logra su primer título en esta categoría al vencer 1 por 0, con gol de Ricardo Arrieta al '40, al Colegio Real de Panamá que la temporada pasada les habían ganado por el mismo marcador.

El Naudeau esta temporada no perdió ni un solo juego, en ese aspecto fueron los mejores del torneo. Fue una dulce revancha para los dirigidos por Mauricio de León (Mejor Entrenador 2017). Ahora los Nodoistas podrán exhibir con orgullo su campeonato en la vitrina de su colegio.",,11/30/2015,post,http://copatalento.com/una-dulce-revancha/,http://copatalento.com/wp-content/uploads/2017/05/18489455_1506123206106048_1080210309716626145_o.jpg,18489455_1506123206106048_1080210309716626145_o,,,,http://copatalento.com/wp-content/uploads/2017/05/18489455_1506123206106048_1080210309716626145_o.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,405,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,una-dulce-revancha,,,0,0,0,closed,closed,20170519,,,,,,,,,,,,,,,,,,
15826,Nelly Robles lidera a las Lions,"La capitana del Colegio Real de Panamá, Nelly Robles, tuvo una gran actuación el fin de semana anotando hattrick contra el Smart Academy y un tanto ante las actuales campeonas la Academia Interamericana de Panamá, para darle a su equipo los seis puntos posibles en la Fecha 1 de la Copa Talento Colegial U9.

Las Lions son líderes en solitario del campeonato seguidas de cinco equipos empatados en tres puntos. Todo se definirá este jueves a partir de as 3:00 p.m. en Amador Sports Center.",,11/30/2015,post,http://copatalento.com/nelly-robles-lidera-las-lions/,http://copatalento.com/wp-content/uploads/2017/05/18589108_1511692082215827_2393840018791272445_o-2.jpg|http://copatalento.com/wp-content/uploads/2017/05/18589108_1511692082215827_2393840018791272445_o.jpg,18589108_1511692082215827_2393840018791272445_o 2|18589108_1511692082215827_2393840018791272445_o,|,|,|,http://copatalento.com/wp-content/uploads/2017/05/18589108_1511692082215827_2393840018791272445_o-2.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,678,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,nelly-robles-lidera-las-lions,,,0,0,0,closed,closed,20170529,,,,,,,,,,,,,,,,,,
